Date & Time;use [kW];Grid [kW]
2012-08-23 7:45;1.603905556;1.603905556
2012-08-23 8:00;0.357797778;0.357797778
2012-08-23 8:15;0.482947778;0.482947778
2012-08-23 8:30;0.56678;0.56678
2012-08-23 8:45;0.540011112;0.540011112
2012-08-23 9:00;1.628455556;1.628455556
2012-08-23 9:15;0.524172222;0.524172222
2012-08-23 9:30;0.644343333;0.644343333
2012-08-23 9:45;2.442122222;2.442122222
2012-08-23 10:00;0.525217778;0.525217778
2012-08-23 10:15;2.071997778;2.071997778
2012-08-23 10:30;0.627365556;0.627365556
2012-08-23 10:45;2.194337777;2.194337777
2012-08-23 11:00;0.756497777;0.756497777
2012-08-23 11:15;1.787171111;1.787171111
2012-08-23 11:30;1.967341111;1.967341111
2012-08-23 11:45;1.084393333;1.084393333
2012-08-23 12:00;2.374751111;2.374751111
2012-08-23 12:15;1.271178889;1.271178889
2012-08-23 12:30;1.571952222;1.571952222
2012-08-23 12:45;2.434868889;2.434868889
2012-08-23 13:00;0.74534;0.74534
2012-08-23 13:15;2.309518889;2.309518889
2012-08-23 13:30;2.100923333;2.100923333
2012-08-23 13:45;0.815778889;0.815778889
2012-08-23 14:00;2.533682222;2.533682222
2012-08-23 14:15;2.533452222;2.533452222
2012-08-23 14:30;1.168845556;1.168845556
2012-08-23 14:45;1.963571111;1.963571111
2012-08-23 15:00;2.781381111;2.781381111
2012-08-23 15:15;2.302167778;2.302167778
2012-08-23 15:30;2.899387778;2.899387778
2012-08-23 15:45;4.167418889;4.167418889
2012-08-23 16:00;4.062196667;4.062196667
2012-08-23 16:15;3.826966667;3.826966667
2012-08-23 16:30;1.544342222;1.544342222
2012-08-23 16:45;2.940868889;2.940868889
2012-08-23 17:00;3.530657778;3.530657778
2012-08-23 17:15;2.309193334;2.309193334
2012-08-23 17:30;2.692224444;2.692224444
2012-08-23 17:45;4.754245555;4.754245555
2012-08-23 18:00;3.98386;3.98386
2012-08-23 18:15;2.515538889;2.515538889
2012-08-23 18:30;4.42066;4.42066
2012-08-23 18:45;3.391886666;3.391886666
2012-08-23 19:00;4.504446667;4.504446667
2012-08-23 19:15;3.366134444;3.366134444
2012-08-23 19:30;4.093272222;4.093272222
